日期,价值,成长,红利,低波,质量,规模,动量
2006-03-01,-0.00818798523592612,-0.0009214683368103938,-0.0031177239527540035,0.00037399457066600306,-0.0039533480823035205,-0.005739261994462286,0.005647310636730518
2006-03-08,0.004158861125194813,-0.0043568992001336015,0.0028596839052450473,0.01006290492045403,0.00283070358590376,-0.004901110192699343,-2.289865000892899e-05
2006-03-15,0.0018021093095386131,0.0030311758878605044,0.015511833234142403,-0.002959860390754576,-0.0053895315407681554,0.0011250217994904776,0.001985017113961929
2006-03-22,-0.0028976991334954683,0.0007548205990917101,-0.015708312545117398,-0.006866721037057877,0.006426261567186398,0.01094504549108577,0.0070501369145103965
2006-03-29,-0.0035374314331535484,0.0018375914503696578,-0.012406356201974278,-0.007924421317906605,0.0009380382279418065,0.014963655182685498,0.005178676069244492
2006-04-05,-0.010606408592272354,0.003981354992895092,-0.004545812158494034,-0.004453086560405994,0.002824163271319069,0.01557345372867358,0.007624058962327984
2006-04-12,-0.00882755015924963,-0.009547863636020448,0.0009562788815817846,-0.001778024490093788,0.03249430892029492,0.02664162022554084,-0.006347421032566691
2006-04-19,0.01410597025651339,0.014152862262172716,0.00696662442891971,-0.00428610460636536,0.0011590364445777102,-0.01289507597766737,0.0024382281474610856
2006-04-26,-0.01686514662476868,0.0037337272438480174,-0.027200022342759644,-0.012671460024350045,-0.0015205357098437844,0.001395041008722897,0.03152725540700296
2006-05-03,-0.010321751680079427,-0.010929262331795586,-0.0007472171298017471,-0.002402032715793201,-0.0019370240145191175,0.007973571342380081,-0.006585525875339782
2006-05-10,-0.022889751119573143,-0.015083456592603461,-0.026824423628220906,-0.011481781917079159,0.0007599801449287291,0.00425148979861989,0.007547393049784024
2006-05-17,-0.006954887411480204,0.0031106194564369805,0.009730116189698768,0.005708455352433139,0.01977282869119401,0.004932902164192843,-0.01960889292977619
2006-05-24,0.010373472608101841,-0.003962298819737864,0.010289658370251975,0.006110374759033976,0.04142081613870219,0.021118736392782278,-0.020960863350209857
2006-05-31,-0.01823268568161729,-0.006457186333916676,-0.008125079359653675,-8.956398606096982e-06,0.015342550966795265,0.023521700605487528,0.008966917493276272
2006-06-07,0.0018347430474424664,-0.01570977519851169,0.00806255392261268,0.007987095729050653,0.021520338196958644,0.018134991397019906,-0.02691331822081877
2006-06-14,-0.012134896654122596,0.005879749641346077,-0.003095469506576465,-0.0008271405341275795,0.006637930504638012,0.0018905996087055232,0.0037663485935485186
2006-06-21,-0.009669564567861721,-0.008728553965316577,-0.01485256723275219,-0.004940825123531445,0.004505956368464847,0.01155981386303262,0.009134192092270288
2006-06-28,-0.002302057298186444,-0.0065860115446947365,-0.006134950102377745,-0.00617575636300316,0.0026750173468352845,0.014751422608242581,0.0017256366182278882
2006-07-05,0.0001699602876641393,0.0070341881382285365,-0.004656820327977318,-0.0070566106158860276,-0.005406939180809145,-0.0026360582543054623,0.00460493067624923
2006-07-12,-0.009164664744021556,-0.005689408864587131,-0.010602747872439089,-0.003984599203250783,0.021151419878429722,0.02868520418228271,0.00608542569889714
2006-07-19,0.006241686670026003,0.00045200777249576607,0.00647461549534889,0.006575627281180774,-0.005146056053814907,-0.0027878366579281444,-0.0012172482565495635
2006-07-26,-0.006645131214087163,-0.0011700777349152869,-0.005727726175460246,-0.0033321820538818603,0.008213361799085828,0.008259156737154605,0.00810030870708811
2006-08-02,0.01101187807888826,0.002216354005456722,0.01030602152586202,0.008750465292793885,-0.004402122171249467,-0.007234089879306405,-0.008158479508181382
2006-08-09,0.009350909139829167,0.004869911167829644,0.0037438425273574882,0.0019433530740378124,-0.009192523141284492,-0.007179211212439585,0.0016283439035373881
2006-08-16,0.0050593396440847815,0.004986285027559045,0.0011684917260978978,-0.0018205543366724974,-0.0007373830904240375,0.0034170254239305198,-0.0013710609440049648
2006-08-23,-0.005771563315262629,0.00169218854103792,-0.010377621397879344,-0.0069865168752785145,0.0041986468305890146,-0.0012434568364796394,0.008795973802250723
2006-08-30,-0.01106870066838228,-0.003952648461056363,-0.0019995475373804084,-0.007569273727506154,0.0027227337983990463,0.003968124420078434,0.007282547245150761
2006-09-06,0.007006031890953501,0.001965232712797471,-0.0021391098705554334,-0.002303653228593605,0.012105945893892356,0.012788360078574978,0.0014590006041856896
2006-09-13,0.010578018229042252,0.0042784025228099765,0.0002924826296797356,0.005105526671145277,-0.006188944040656508,-0.012030757971371764,-0.002502961479454502
2006-09-20,-0.002150585047716591,0.0018278923600021368,-0.0013571695460212752,-0.0011199441279889921,0.003809857877927536,0.0015102346515973863,-0.0005473653964649383
2006-09-27,-0.007683716692486686,-0.001317742169329561,-0.011754449612504048,0.0006756765973658929,0.006020577907022928,0.009849801148560822,0.0017410183398586243
2006-10-04,0.000114473498435963,0.0008935845170687795,-0.008935643576715835,-0.004695408468456286,-0.007512967216792399,-0.0041008406849767365,0.007516485831835951
2006-10-11,0.009136940850285269,0.0018682410246613212,0.001244979136350688,-4.392192390856309e-05,0.0038204063439666314,0.00035856480251239553,0.00039009019625702024
2006-10-18,0.0069915087508477525,-0.0010459118133629985,0.008231674906140296,0.010159185492742195,-0.0071406576870566285,0.0003511043233389577,-0.007523529555296227
2006-10-25,0.005603957013632588,0.014388478089558232,-0.00292020085350142,-0.00501960732437734,-0.025221363757231274,-0.019333120418719374,0.016117756111286408
2006-11-01,0.019654444788480108,0.010567158819329237,0.028325373245313923,0.01244137519255295,-0.027010949334242085,-0.03498568241700828,-0.016831536692571536
2006-11-08,0.015762987865738154,0.016561012490943883,0.007196048952526901,0.0009298183410126892,-0.026562176543902805,-0.03569050610064273,-0.005216799605791023
2006-11-15,-0.0023348349226703924,0.008855579681495973,-0.02533969011622894,-0.00792391548884297,-0.03987286538443491,-0.03960333465254895,0.02869650006136837
2006-11-22,0.003977964779469101,0.012028262343931173,0.005707521025988038,-0.005986583316084371,-0.0513442087436522,-0.05587810779928715,0.004348865811265146
2006-11-29,-0.014278817972746438,-0.009747141627192146,0.006049368638423536,-0.0005966840941418194,0.028336954995281882,0.04268593647812535,-0.00024141770619223735
2006-12-06,0.003211362830768394,0.004546233401488076,-0.0004024785576184353,-0.017559585916625986,-0.038736720672322145,-0.03371641782398793,0.010226294723751028
2006-12-13,0.01621924516600659,0.0029622169314631464,0.001418645275911734,-0.0029953216600384636,-0.019487061016825846,-0.028100084000890257,0.00035818815056254394
2006-12-20,-0.01283726822508613,-0.0019913248732619238,-0.011265276203480612,-0.013568845189106726,-0.013012912753350259,-0.00358534426956969,0.01577954700594386
2006-12-27,0.010907471271484948,0.0048947454150995995,-0.010225572528456572,-0.008358412566208173,-0.02743097927482241,-0.020493051006318597,0.008368227879564483
2007-01-03,-9.332042564103027e-05,2.77475216228229e-05,-0.0063460345222057235,-0.007026362517940754,-0.03315155405840775,-0.03755304957725181,-3.690326694028023e-05
2007-01-10,0.026422161179773473,-0.009800386074670042,0.05891062083367338,0.011459192726924305,0.017353990077606962,0.011025740620742797,-0.013512538775703575
2007-01-17,-0.03112234531108693,-0.005125482268064641,-0.02215868654608877,-0.011005966837530856,0.015198135633652576,0.022162185133570267,0.009118152158376969
2007-01-24,0.013545850408033244,-0.005103866571221971,0.009472971714726164,0.03338241777641815,0.021063943386994133,0.027012404779807042,0.0006161741144166122
2007-01-31,-0.004151788924199318,0.009481305327042944,-0.0012385575184018505,0.0043252754103899616,0.000845837651323178,-0.008014985640534933,0.0006985249532062143
2007-02-07,-0.012598257346659536,-0.01654016031540806,-0.013565790577076853,0.019046927000556102,0.05166198427723179,0.05572474958354989,-0.018356038633303706
2007-02-14,-0.006334447457413406,-0.00126425205238756,0.013982303457874323,-0.0030811042841896175,-0.0034576959680581165,-0.0009942871771142503,-0.0075778558452830325
2007-02-21,0.008465542928494107,-0.0025347583400021634,0.011366357306036301,-0.0005772142560374061,0.0024813142306563396,0.003598527176384314,0.004438518250609702
2007-02-28,0.02329611116616004,-0.014768656925920554,0.02679460014824142,0.02124127805962006,0.045496944638488634,0.03739314051288667,-0.021833559817292736
2007-03-07,-0.009188273733688135,0.0038305138298240227,-0.016714288833160396,0.0019457767420767436,0.008312514508496571,0.01229283878818932,0.00516372108319163
2007-03-14,0.004411250005262879,-0.008221208703921956,0.009123220927413467,0.020982620503882332,0.043338935793463707,0.04256352834936594,-0.010887256494067632
2007-03-21,-0.010713204724954739,0.009753971691977448,-0.01414338655623082,0.004976276637395971,0.012208213477876262,0.015876864731946272,-0.0002713122525144218
2007-03-28,0.011590627401155018,-0.01660802364006697,0.020682243351036744,0.017626184886447183,0.03379340451476498,0.02696926635245034,-0.0176053099452238
2007-04-04,0.007842334297083253,0.018094535215859686,-0.003974119348411076,-0.014783071465596542,-0.013413856491532483,-0.02577195686490419,0.018497185149840778
2007-04-11,0.0028076133541012904,-0.006023820213820086,0.009882320851964055,-0.0007364358647938829,0.0261269285013348,0.003310826012933976,0.012123142407129084
2007-04-18,-0.010272371896366428,-0.0155776281830593,0.008569176649637633,0.01435612031132294,0.056137537531562254,0.03803349823770397,0.0035196753274813197
2007-04-25,0.016970864842692945,-0.021622887852340567,0.02970964646919083,0.03960327966101529,0.017723975734585062,0.0066081276526308574,-0.007380888225835047
2007-05-02,-0.01239712222726208,-0.022449644798962165,-0.0156139298357576,-0.008742852813971247,0.0027649390622848102,-0.006312395739333843,0.0019259430208717898
2007-05-09,0.0065340562539850655,0.003502959739325906,0.01261454151260688,0.012548891704031728,0.001446896102937023,0.01033147331058859,0.005643707300100775
2007-05-16,-0.0011201192154213224,0.008286476261786913,-0.006132269865592899,-0.013053013336653319,0.018387039310671982,0.0017222664239827656,-0.0020056734280710087
2007-05-23,-0.0011683048973241128,-0.00967016274239918,0.010477906534291037,0.020233721862734644,0.022900575855687055,0.04922672642829995,-0.00923512571823859
2007-05-30,-0.013570503737724504,0.002385555917754134,-0.02707182203958336,-0.0009230913815621022,-0.013776116445869735,-0.008023651655375996,0.005226207878103573
2007-06-06,0.004439607025828685,0.04159114522993135,-0.018551444492485247,-0.03792173334249471,-0.11495023068344501,-0.11223238264308322,0.020283389572761323
2007-06-13,-0.00394626430097933,-0.01116613269667388,0.024054291043200005,-0.001977061146839043,0.04817829874348445,0.04726456794450895,-0.007084290290200412
2007-06-20,-0.00983857057850801,-0.011373294809875034,-0.01298378534912259,0.0015928137866580983,0.0169182048184926,0.007276404242993806,0.003089925065163257
2007-06-27,-0.009457954431479343,0.006825641252587,-0.018102258313826947,-0.03456696438662177,-0.06706064390602451,-0.059292458322652175,0.003497081083989384
2007-07-04,0.0051397358868401355,0.011891134094679567,0.01810288626785783,-0.025235722721518195,-0.02806125027703188,-0.027073905939437926,-0.009268252537478205
2007-07-11,-0.0007156045682725765,0.018533563383495877,-0.014979098121753909,-0.015034701572897546,-0.010876223254001283,-0.008062767185311959,0.01321807447236456
2007-07-18,-0.004747999576612871,0.004640711613817405,-0.011251206016898996,-0.00259842194716553,-0.013277962009511035,-0.0072990570593818305,0.00025148685948295224
2007-07-25,0.007882177183146766,-0.0007488310268934928,0.004552755947129006,-0.016969629778563755,0.008197766937683149,0.011478319663926984,0.005696487694792252
2007-08-01,-0.0029034087333499325,-0.006449102429972875,0.023815640818405814,-0.00572986611536086,0.018865395784973815,0.018923428467230385,-0.0006991192255390022
2007-08-08,0.004723314989424798,0.027099640919729495,-0.012416543008676006,-0.018094703845722426,-0.055279428392480456,-0.04032586410524952,0.01675693851295068
2007-08-15,0.011049791576566603,0.002941737689507784,-0.012512142550781924,0.00652052112741619,-0.015394768000030812,-0.02332438655367297,-0.003896081635519799
2007-08-22,-0.008010722014981209,0.005057967745240033,0.003585887404024879,-0.006510144802263085,0.01308389007327948,0.009194737949214327,0.002830607643706351
2007-08-29,0.0045291149576554,0.00985951710162869,-0.002649965865764825,-0.009140805462715784,-0.006490290336510496,-0.027729861007448342,-0.001834303309605767
2007-09-05,0.02651887390820651,-0.016842051624234244,0.04916909228009225,0.023522321747184494,0.03901180273383731,0.03102381390868625,-0.002338883172401607
2007-09-12,0.008528875384447243,-0.005703883229597473,0.012094355061812667,0.0035884305148602413,-0.012717054457931143,-0.016034247863188522,-0.006701964877420696
2007-09-19,0.02006537408670317,-0.020836497657878095,0.038129976552948586,0.007581259059066037,0.03878473653946535,0.01576495452232818,-0.011756793391156206
2007-09-26,-0.017346324812035907,0.020734532776611858,-0.031262869977227936,-0.007237356676490059,-0.017611157298411673,-0.010982305048063079,0.00565164637887805
2007-10-03,0.004150059497489922,0.005274508995072313,0.003087964397980425,0.0006907970439564703,-0.011474392067967853,-0.007337254504599988,-0.002060247498422818
2007-10-10,-0.006602442018185162,0.014711549293810133,-0.027420695510520954,-0.008550005454261767,-0.025399781229255236,-0.015575704874347451,-0.0006217901965217543
2007-10-17,0.015725638189231006,0.011535280982977847,0.010006173208213509,-0.0005786191267445062,-0.03894329860956125,-0.06341786178994824,0.011279429184162915
2007-10-24,-0.01155464595183242,0.02126415619058708,-0.026670561179331753,-0.003855109213125929,-0.01768682760228779,-0.012738556647191479,-0.007923358613771248
2007-10-31,0.00972803458007343,0.007449134312032202,-0.01591638598261924,0.0022684766829317304,-0.0389061297756379,-0.047968301739609975,0.011591086533821349
2007-11-07,-0.006628034330017352,-0.00528381722608362,-0.017890710325007997,0.008560678486731033,0.030677272618154006,0.0349223768274427,-0.009249086059476275
2007-11-14,0.003608087010081973,0.004781882880399824,-0.01498569021837437,-0.0023562754690042986,0.0030275873757896754,0.010434432052232046,-0.009777808621072248
2007-11-21,0.007296238320723236,-0.015295875995620434,0.025679223882744906,0.016054257197539168,0.03074232384206599,0.03519008248645672,-0.004649997013975282
2007-11-28,0.01258278201809726,-0.008933355481904326,0.011110413358714433,0.01431530613508758,0.012213808786381009,0.015668464235452206,-0.0030089701016989823
2007-12-05,0.008725734058005585,0.011914411971543082,-0.013550120841499425,-0.0065257280639952064,-0.011466187780988735,-0.013240374917218078,0.01329959784298329
2007-12-12,-0.006496386375814067,-0.014533548776309635,0.03570367726082768,0.009119299718318263,0.03781139341614992,0.0328651160658906,-0.00893874249050497
2007-12-19,-0.00020741496871878873,-0.016558442218994607,0.01615755430415755,0.022528998411073142,0.035504843537023656,0.03358375668406288,-0.017713744515654883
2007-12-26,-0.0005061778836861208,-0.0006069351874413709,0.013420419532699679,-0.014463720608718367,0.011561985605415437,0.008309677235555535,0.007251532918185921
2008-01-02,-0.0013132897937515597,-0.004014234171574538,-0.004545116477619793,0.0017124522322906621,0.004423257908168221,0.013435945414774109,0.009059268169700374
2008-01-09,0.0022421088492823316,-0.0010195415502252114,0.01654995482428001,-0.010353586096932155,0.003490379870773719,0.006352355275482724,-0.002646256747135256
2008-01-16,0.002674052427533935,-0.006598867585025481,0.011139524093235265,0.003342171859735732,0.020020383454817603,0.028994485482966903,0.017039263984555353
2008-01-23,-0.008188465392291011,-0.01814133041834476,0.000844165614775072,0.014751417126119937,0.01642525746653134,0.005231121131809902,0.016653841687011228
2008-01-30,-0.02117207895164075,0.0004664064452150063,-0.001047194374832805,0.0019635115865752617,0.02536847785407159,0.04089301699354164,0.0022278499393152407
2008-02-06,0.0156615496777881,0.006917499483251044,0.0051611098767228025,-0.007995373406180617,-0.04102496379134224,-0.044824834191588114,-0.010947094346176245
2008-02-13,-0.0013406662522911228,-0.004792367362559946,0.005744520039516199,0.0028051533976414245,0.020479636845313287,0.017282052769998835,0.00697970885310073
2008-02-20,-0.0070347293786345855,-0.004185397467888485,0.01952139612620374,-0.000470202997703284,0.029290303599782685,0.035749414434111726,0.020721675576740095
2008-02-27,-0.0027818327647491925,-0.0071238010061641655,0.016571679938236605,0.017509096874918972,0.04233532032012377,0.039215486364838736,-0.0030574526128503976
2008-03-05,-0.013478096024824526,-0.000556373766542162,-0.005497824620206204,-0.001818795233033077,0.04765609583610986,0.042060873004593935,0.012786936891898026
2008-03-12,-0.006423387786679391,0.003661803147053444,-0.00692245508339695,0.006105059284847281,0.015340941632050464,0.008850867658212525,-0.0036047035235636793
2008-03-19,0.011036085119396466,0.018315853494663914,-0.0229183601362396,0.006011988403540447,-0.05323535861005935,-0.0485184302314845,-0.03186110301535583
2008-03-26,0.010287590468280872,-0.02047224370815426,0.033576257217545535,0.004059306520385997,0.061642914955822636,0.04460377705191054,0.018916325471636908
2008-04-02,0.018592384342315804,0.02362460072322492,-0.04536929133589984,0.009366915404356968,-0.09313502908701865,-0.08611592680892188,-0.012081143708724151
2008-04-09,-0.003825957314960382,-0.0006363934978741437,0.026785248320424282,-0.008761424216178204,-0.0027681288241623303,-0.0013243681392576256,-0.0030629655334095673
2008-04-16,0.0002106501665867233,-0.005339939390664572,0.014306818635402618,0.01857901082834834,0.04400941793747504,0.03106958797353354,-0.005260180178862983
2008-04-23,0.018479371543015266,0.009023599959525064,-0.019236037119225835,0.010756646183850083,-0.03268459025057302,-0.04626633210686448,-0.005831175374466646
2008-04-30,0.012975890007772328,-0.003944160104912164,0.01110774689387295,-0.02740076093561994,-0.009943790263089225,0.0005672960011300354,-0.02182588310834399
2008-05-07,-0.007592873074128814,-0.0009516969112692841,0.004061768538565769,-0.0038550204487368678,0.009036840473846786,0.015822355300957547,0.007207412642250777
2008-05-14,-0.007231338814695509,-0.01948143033629668,0.035171966986188186,0.008360781236917858,0.033362003106894744,0.049217825026140694,0.010493201708257405
2008-05-21,0.005194386467038847,-0.0005648915027831602,-0.0024331292212808053,0.0014115330628874379,-0.021121383969868512,-0.023893889518832534,-0.004654763855961308
2008-05-28,0.002794598497887435,-0.0027287029965950005,-0.004610967609603889,0.003505280072981898,0.0037016986274144292,0.01735364462310418,-0.002264983240573115
2008-06-04,0.006068129102719144,-0.0010549480537810352,0.0013950781399467704,-6.170224004276026e-05,0.003988607068352579,-0.0022137740906680303,-0.011773803536517247
2008-06-11,-0.0030218871299018124,0.000598575490332709,0.0006134060012963349,0.007774736298622575,-0.01478493127566538,-0.014431271970120951,-0.001275594260659707
2008-06-18,0.00539563358239703,-0.0034058323080450315,-0.0037804045047485912,0.01732074975286446,-0.031657264101806026,-0.039855431023198995,0.0010935424086936374
2008-06-25,-0.012471638392083428,-0.0005674085430220632,-0.025711464560881248,0.00430601377665063,-0.002941410534639255,0.010356791576830338,-0.0026977329220911894
2008-07-02,-0.02882178077732067,-0.012736463688706512,0.0013907881370497366,0.0077937153540976745,0.022932537334194314,0.03858649248353696,0.0056777451968546
2008-07-09,0.011083830277310192,-0.0028833548947917453,0.007338442595641315,-0.006916906618058993,0.03651614805998182,0.04133712052485272,-0.003462683257660526
2008-07-16,-0.004807330892393713,-0.00434180235742021,0.0008873471979318204,0.008795257817656776,0.00961471246151524,0.007693807188655866,0.007104047734794672
2008-07-23,0.0019130508098492705,0.00399026525048729,-0.01493774175512308,-0.0008118425733523171,0.009908121225850941,0.0004947468712850345,-0.005082905115478598
2008-07-30,0.003792804851714404,-0.002862122234339126,-0.011183492317187516,-0.0012425925892409762,0.008139516610393471,0.0023207519397985266,-0.011278853410928824
2008-08-06,0.009663672612422514,-0.0017559367274109228,-0.036930125039585815,0.017086414134693695,-0.0054825099903199614,-0.013900282722561275,-0.007089043204859591
2008-08-13,0.005522132355897824,-0.005651138599911287,0.01761102176139573,0.01418387569026014,-0.05559817828634195,-0.04978298968854411,0.0018771706064292237
2008-08-20,0.0038049239838560123,0.005093780116926627,-0.011879007883309756,0.0023365483692667777,0.0031551425443774317,-0.015314357426099656,-0.008367849924924009
2008-08-27,0.0011296908816661455,0.008580607930632533,-0.0322470168245097,-0.003512312427515818,-0.01526179279857609,-0.03280650648147754,-0.007007495418039356
2008-09-03,0.0034165007192116237,-0.009713341787614405,0.026105173949007354,0.007789585216316008,0.03413668891050203,0.031133461275543062,-0.016368197482667934
2008-09-10,0.009274927469880234,0.00016541222332244754,0.00512598903003858,0.010823070830944803,-0.01780523538302503,-0.023771500545178514,0.010799452194171333
2008-09-17,-0.022919562381385705,-0.02134433039834316,0.051351791679454695,0.009006669626825059,0.03895419885123752,0.04115356053494801,0.006450914211169501
2008-09-24,0.011822651699474607,0.006404749443560842,-0.031242791259152414,-0.007564160147073951,-0.03916557158670142,-0.038703143094873216,0.008806293041305091
2008-10-01,0.002687787510986084,0.004907809673171837,0.0012631136709218005,-0.013617814237760317,-0.018323678530566267,-0.01790252250018698,0.00673029029658978
2008-10-08,-0.00867485444633953,-0.013633502921108098,0.0041964928716523575,0.007995243180817235,0.03248348130856604,0.02723828906701864,0.011782226947088859
2008-10-15,0.023904430136544863,-0.0014828393290258202,-0.02360161938656058,0.010465681949385575,-0.0376659753615326,-0.03929777661367895,0.0010693466499628324
2008-10-22,0.003185780699039076,0.0009647188218336877,0.005584650269574887,0.0003107351053757146,0.014034876436130328,0.009449439865428344,0.004924585591515429
2008-10-29,0.0017514771343923874,-0.014198666943842198,0.009314434987909403,0.00588960702638619,0.00230875407336828,0.0048190192137917975,0.019177463449049692
2008-11-05,0.0027730473060796346,0.004535074651479509,-0.01942316718463355,0.004121203049516464,-0.03715728739316049,-0.034994145808759036,-0.008373495809364084
2008-11-12,0.01421007411134112,0.009694303025125084,0.0036563647363376806,-0.008552552081440012,0.0298925172761364,0.01996809716754333,-0.010346491361547638
2008-11-19,-0.01860117753370738,-0.004175203386717952,-0.0006349529926559239,-0.006280146126528496,0.03313334362064091,0.05693374810097063,0.011091598664556113
2008-11-26,-0.0036281606118095944,0.004602177463320478,0.006751515400933106,5.170978271717974e-05,0.009561178025353168,0.004359802295443971,0.0034256596227724145
2008-12-03,-0.016731212806081475,0.007257531709851994,0.015912786512175536,-0.003610859295993585,0.050649292652704014,0.052384647879135215,0.004069121186174973
2008-12-10,-0.0014848368333386652,0.01457945874138078,-0.011571166727464055,-0.013910744032520794,-0.010185705108951115,0.002576142834370021,-0.01602072376516195
2008-12-17,-0.011250135499443203,0.0015174203581334034,0.006014258171531117,-0.0015463132914426136,0.0005647429060506859,0.013078830878861525,0.003613006031277899
2008-12-24,0.0009224068368786087,-0.009544382318075861,-0.002930480813372105,0.011809356926552605,0.0006835882306597263,0.0028137174296584133,0.0009387658331158066
2008-12-31,-0.011099992685392523,-0.008421948542498559,-0.028794869832468706,0.007646155587623826,-0.0015589410320773212,0.005627044959732874,0.00080233654933759
2009-01-07,0.000616844435902042,0.013131645639440803,-0.004998835884778563,-0.013551662960348931,0.015816578151739646,0.01034529062830769,-0.014630734637998355
2009-01-14,0.003860239843154978,0.00044049833694859153,0.015930312785947254,-0.005770658701641396,0.028197368358634622,0.022801024774598777,0.007655723363493738
2009-01-21,0.009935660101367816,0.014750039147263028,-0.018456212417066187,-0.010614475198746698,-0.005094854990333575,-0.010884118648921914,-0.005530488974697212
2009-01-28,0.0003592458066890014,-0.0009547590709220177,0.0035231368201755764,-0.0061853700687151125,0.0013633723002755005,0.006790723409630717,0.0034711573613401825
